"date","open","high","low","close","volume","fear_greed_value","classification"
2018-02-21,11195.07000000,11304.03000000,10200.00000000,10437.60000000,68113.8187540000,54,Neutral
2018-02-22,10439.02000000,10933.44000000,9679.00000000,9811.04000000,67060.1664830000,44,Fear
2018-02-23,9815.55000000,10435.00000000,9570.19000000,10131.04000000,57202.7023700000,39,Fear
2018-02-24,10131.04000000,10496.97000000,9352.00000000,9694.51000000,40888.1562990000,31,Fear
2018-02-25,9694.51000000,9847.00000000,9274.80000000,9590.00000000,28373.5175860000,33,Fear
2018-02-26,9590.00000000,10444.32000000,9350.00000000,10324.00000000,34878.2927560000,37,Fear
2018-02-27,10321.00000000,10870.00000000,10121.00000000,10569.04000000,30705.3851230000,44,Fear
2018-02-28,10584.33000000,11098.00000000,10300.00000000,10326.76000000,30800.9837820000,41,Fear
2018-03-01,10325.64000000,11060.41000000,10240.00000000,10920.00000000,25092.5539300000,38,Fear
2018-03-02,10923.36000000,11200.00000000,10770.00000000,11039.00000000,23910.7100900000,47,Neutral
2018-03-03,11038.99000000,11544.00000000,11015.01000000,11464.48000000,21287.1532800000,56,Greed
2018-03-04,11464.47000000,11565.00000000,11050.02000000,11515.00000000,17295.9186530000,44,Fear
2018-03-05,11515.00000000,11710.00000000,11415.01000000,11454.00000000,15144.2310630000,55,Greed
2018-03-06,11455.00000000,11455.00000000,10555.48000000,10716.48000000,29515.5723630000,59,Greed
2018-03-07,10716.48000000,10899.00000000,9389.31000000,9910.00000000,50647.6710800000,37,Fear
2018-03-08,9910.00000000,10099.00000000,9060.00000000,9271.64000000,41109.4732260000,39,Fear
2018-03-09,9267.07000000,9410.00000000,8329.00000000,9227.00000000,64112.2914070000,37,Fear
2018-03-10,9230.00000000,9490.00000000,8667.07000000,8770.22000000,37180.0128570000,39,Fear
2018-03-11,8770.22000000,9740.00000000,8450.00000000,9533.57000000,44325.9733860000,40,Fear
2018-03-12,9533.57000000,9888.88000000,8780.00000000,9131.34000000,42230.7779300000,41,Fear
2018-03-13,9131.34000000,9474.00000000,8823.00000000,9150.00000000,40191.4093580000,41,Fear
2018-03-14,9151.92000000,9333.78000000,7900.28000000,8170.00000000,49708.0941080000,40,Fear
2018-03-15,8184.01000000,8430.00000000,7650.00000000,8240.98000000,52291.0222770000,32,Fear
2018-03-16,8240.98000000,8611.64000000,7900.00000000,8260.00000000,38815.4098930000,33,Fear
2018-03-17,8260.00000000,8348.62000000,7721.99000000,7824.80000000,33110.2063290000,31,Fear
2018-03-18,7824.01000000,8317.40000000,7322.00000000,8189.99000000,59488.2317110000,29,Fear
2018-03-19,8189.00000000,8705.23000000,8088.40000000,8600.00000000,55297.0849420000,29,Fear
2018-03-20,8595.01000000,9050.00000000,8280.00000000,8909.98000000,44865.1058350000,37,Fear
2018-03-21,8909.96000000,9177.01000000,8750.60000000,8885.00000000,39972.4053710000,36,Fear
2018-03-22,8884.82000000,9100.00000000,8465.10000000,8722.90000000,40617.5568090000,36,Fear
2018-03-23,8720.00000000,8909.00000000,8269.00000000,8898.03000000,39991.0076660000,28,Fear
2018-03-24,8898.04000000,8999.95000000,8491.00000000,8546.86000000,35466.6095720000,32,Fear
2018-03-25,8531.25000000,8669.85000000,8365.77000000,8470.15000000,29001.7693160000,30,Fear
2018-03-26,8470.14000000,8514.89000000,7831.00000000,8134.23000000,44033.5956600000,31,Fear
2018-03-27,8134.22000000,8215.94000000,7730.00000000,7795.51000000,37427.6480500000,24,Extreme Fear
2018-03-28,7795.51000000,8109.00000000,7728.00000000,7949.30000000,26401.3316700000,24,Extreme Fear
2018-03-29,7949.30000000,7975.00000000,6941.11000000,7090.14000000,54620.9151250000,18,Extreme Fear
2018-03-30,7090.16000000,7292.43000000,6600.10000000,6840.23000000,65306.0319760000,12,Extreme Fear
2018-03-31,6840.24000000,7223.36000000,6777.00000000,6923.91000000,36868.5390870000,16,Extreme Fear
2018-04-01,6922.00000000,7049.98000000,6430.00000000,6813.01000000,44071.4304630000,16,Extreme Fear
2018-04-02,6813.01000000,7125.00000000,6765.00000000,7056.00000000,32123.5600720000,11,Extreme Fear
2018-04-03,7063.97000000,7520.00000000,7011.01000000,7405.21000000,37787.3318110000,22,Extreme Fear
2018-04-04,7405.21000000,7427.52000000,6707.00000000,6796.10000000,42227.1838040000,22,Extreme Fear
2018-04-05,6796.10000000,6902.00000000,6566.69000000,6770.76000000,39029.7314600000,17,Extreme Fear
2018-04-06,6770.00000000,6850.00000000,6500.00000000,6601.39000000,27455.0119200000,19,Extreme Fear
2018-04-07,6601.39000000,7070.00000000,6586.28000000,6895.80000000,32269.5782670000,20,Extreme Fear
2018-04-08,6895.81000000,7109.13000000,6880.00000000,7018.00000000,21427.6731650000,17,Extreme Fear
2018-04-09,7011.04000000,7185.00000000,6611.00000000,6782.72000000,34078.2972060000,21,Extreme Fear
2018-04-10,6781.55000000,6890.00000000,6656.00000000,6843.90000000,22326.7280950000,18,Extreme Fear
2018-04-11,6839.56000000,6990.00000000,6787.00000000,6953.79000000,23997.8711770000,20,Extreme Fear
2018-04-12,6953.78000000,8012.23000000,6743.20000000,7923.00000000,64861.5959870000,18,Extreme Fear
2018-04-13,7922.99000000,8233.39000000,7732.00000000,7877.41000000,55044.5231480000,23,Extreme Fear
2018-04-17,8064.92000000,8173.70000000,7825.40000000,7885.02000000,32152.6035670000,26,Fear
2018-04-18,7890.96000000,8236.43000000,7868.00000000,8173.00000000,26969.0445700000,24,Extreme Fear
2018-04-19,8173.99000000,8296.00000000,8080.00000000,8278.00000000,27113.8474640000,25,Extreme Fear
2018-04-20,8273.84000000,8930.00000000,8177.09000000,8856.98000000,39795.3374850000,26,Fear
2018-04-21,8852.12000000,9035.00000000,8565.00000000,8915.31000000,40872.2299090000,32,Fear
2018-04-22,8915.31000000,9020.67000000,8727.68000000,8787.02000000,29458.2534800000,31,Fear
2018-04-23,8785.70000000,8985.00000000,8745.00000000,8934.01000000,25838.1147090000,28,Fear
2018-04-24,8934.00000000,9731.01000000,8922.00000000,9619.99000000,46268.7901060000,29,Fear
2018-04-25,9618.96000000,9759.82000000,8730.00000000,8869.99000000,81110.0375890000,64,Greed
2018-04-26,8869.99000000,9307.48000000,8651.62000000,9266.00000000,43300.3042450000,47,Neutral
2018-04-27,9267.03000000,9395.00000000,8889.00000000,8915.35000000,37241.3470360000,55,Greed
2018-04-28,8915.35000000,9427.48000000,8870.00000000,9348.00000000,34759.6284200000,54,Neutral
2018-04-29,9348.00000000,9570.51000000,9163.74000000,9419.00000000,38149.8500350000,61,Greed
2018-04-30,9417.04000000,9458.64000000,9124.99000000,9246.01000000,35002.0338750000,59,Greed
2018-05-01,9246.01000000,9248.99000000,8800.49000000,9071.48000000,41018.4636330000,56,Greed
2018-05-02,9071.48000000,9268.00000000,8970.20000000,9247.84000000,26123.5439610000,52,Neutral
2018-05-03,9247.81000000,9844.00000000,9168.40000000,9750.00000000,38768.3882880000,55,Greed
2018-05-04,9750.00000000,9830.04000000,9520.85000000,9713.99000000,28681.5888790000,56,Greed
2018-05-05,9714.00000000,10020.00000000,9682.00000000,9864.00000000,24990.0183450000,63,Greed
2018-05-06,9863.99000000,9970.00000000,9417.03000000,9659.01000000,27690.3515590000,67,Greed
2018-05-07,9661.02000000,9689.67000000,9181.00000000,9365.00000000,33787.6400120000,56,Greed
2018-05-08,9365.00000000,9475.70000000,9060.54000000,9187.56000000,25533.8318890000,62,Greed
2018-05-09,9178.00000000,9390.00000000,8965.00000000,9310.00000000,25673.5248990000,53,Neutral
2018-05-10,9310.00000000,9395.12000000,8970.00000000,9002.20000000,25055.0637180000,63,Greed
2018-05-11,9002.21000000,9016.80000000,8341.00000000,8400.00000000,48227.0480610000,41,Fear
2018-05-12,8405.94000000,8646.88000000,8153.00000000,8465.94000000,40241.3208100000,44,Fear
2018-05-13,8475.44000000,8763.36000000,8298.00000000,8679.71000000,25632.8693620000,40,Fear
2018-05-14,8679.71000000,8879.99000000,8277.00000000,8663.34000000,37389.6665330000,40,Fear
2018-05-15,8663.37000000,8859.99000000,8401.30000000,8462.00000000,28126.9561360000,40,Fear
2018-05-16,8462.00000000,8488.00000000,8083.01000000,8330.00000000,31130.7189080000,32,Fear
2018-05-17,8330.00000000,8464.00000000,7979.00000000,8041.46000000,25439.8447990000,31,Fear
2018-05-18,8038.82000000,8273.21000000,7911.90000000,8239.81000000,23476.1582510000,37,Fear
2018-05-19,8238.01000000,8390.80000000,8095.73000000,8233.49000000,17193.4242760000,31,Fear
2018-05-20,8233.49000000,8609.00000000,8163.90000000,8526.98000000,19957.0571090000,32,Fear
2018-05-21,8526.97000000,8595.31000000,8305.00000000,8381.24000000,21516.5964860000,41,Fear
2018-05-22,8386.89000000,8400.18000000,7935.11000000,7977.11000000,23710.9028580000,30,Fear
2018-05-23,7977.12000000,8031.90000000,7425.00000000,7501.95000000,42910.6667740000,26,Fear
2018-05-24,7501.95000000,7730.73000000,7266.99000000,7575.01000000,37845.4465950000,27,Fear
2018-05-25,7578.99000000,7649.55000000,7308.15000000,7457.00000000,26739.9566400000,25,Extreme Fear
2018-05-26,7456.99000000,7620.00000000,7300.00000000,7333.96000000,19464.0860710000,23,Extreme Fear
2018-05-27,7334.00000000,7400.00000000,7231.11000000,7338.99000000,18706.9455150000,19,Extreme Fear
2018-05-28,7338.99000000,7437.00000000,7058.02000000,7099.00000000,27219.4389630000,22,Extreme Fear
2018-05-29,7099.00000000,7540.00000000,7032.95000000,7461.29000000,39407.2118300000,16,Extreme Fear
2018-05-30,7467.98000000,7569.00000000,7260.50000000,7375.96000000,32041.5836230000,38,Fear
2018-05-31,7382.07000000,7699.00000000,7327.51000000,7485.01000000,30776.0631020000,25,Extreme Fear
2018-06-01,7485.01000000,7608.55000000,7355.54000000,7521.01000000,28259.1240780000,24,Extreme Fear
2018-06-02,7521.01000000,7697.33000000,7437.00000000,7640.03000000,26720.6902190000,27,Fear
2018-06-03,7636.81000000,7786.69000000,7600.00000000,7714.26000000,27505.1589510000,40,Fear
2018-06-04,7714.26000000,7760.52000000,7446.50000000,7487.00000000,32258.8351150000,41,Fear
2018-06-05,7487.00000000,7679.49000000,7358.00000000,7625.00000000,31722.9733840000,26,Fear
2018-06-06,7626.64000000,7699.00000000,7467.05000000,7658.84000000,27229.9918980000,42,Fear
2018-06-07,7658.79000000,7765.00000000,7620.00000000,7691.08000000,25062.2272020000,38,Fear
2018-06-08,7691.08000000,7703.50000000,7531.00000000,7603.44000000,23396.8046710000,40,Fear
2018-06-09,7603.44000000,7683.98000000,7450.00000000,7491.73000000,19339.8851760000,39,Fear
2018-06-10,7491.73000000,7491.73000000,6622.81000000,6764.99000000,52342.0200320000,24,Extreme Fear
2018-06-11,6765.00000000,6922.00000000,6610.00000000,6872.00000000,34552.1623030000,15,Extreme Fear
2018-06-12,6872.00000000,6890.51000000,6435.00000000,6530.00000000,36722.2111910000,19,Extreme Fear
2018-06-13,6530.00000000,6627.60000000,6118.68000000,6292.78000000,46185.5181000000,19,Extreme Fear
2018-06-14,6292.78000000,6720.00000000,6260.00000000,6635.98000000,44478.1308370000,17,Extreme Fear
2018-06-15,6638.67000000,6666.66000000,6362.31000000,6388.90000000,30018.3299050000,26,Fear
2018-06-16,6380.01000000,6560.00000000,6320.86000000,6483.98000000,22277.2411470000,22,Extreme Fear
2018-06-17,6482.50000000,6589.03000000,6422.00000000,6449.61000000,19847.2476880000,23,Extreme Fear
2018-06-18,6444.06000000,6794.38000000,6380.00000000,6712.46000000,31821.4349950000,27,Fear
2018-06-19,6711.39000000,6841.74000000,6653.00000000,6741.21000000,24311.4211430000,32,Fear
2018-06-20,6740.00000000,6817.23000000,6551.81000000,6761.51000000,26359.7524520000,34,Fear
2018-06-21,6763.21000000,6795.00000000,6672.57000000,6718.84000000,25428.8540480000,37,Fear
2018-06-22,6717.69000000,6733.97000000,5918.94000000,6045.00000000,52157.3708330000,28,Fear
2018-06-23,6045.92000000,6260.00000000,6008.48000000,6149.98000000,26622.7885890000,17,Extreme Fear
2018-06-24,6149.98000000,6259.80000000,5750.00000000,6136.97000000,47445.9989550000,15,Extreme Fear
2018-06-25,6137.95000000,6350.00000000,6061.97000000,6252.00000000,39164.5153060000,16,Extreme Fear
2018-06-26,6252.00000000,6272.54000000,6035.00000000,6070.78000000,19377.2404840000,21,Extreme Fear
2018-06-27,6065.89000000,6190.43000000,5971.00000000,6133.73000000,19225.6710980000,18,Extreme Fear
2018-06-28,6134.73000000,6173.01000000,5827.00000000,5853.98000000,30585.2660260000,20,Extreme Fear
2018-06-29,5851.01000000,6300.00000000,5780.00000000,6197.92000000,33911.2872780000,16,Extreme Fear
